review_id,review_text,sentiment,department,company_type,work_mode,internship_duration,intern_level,stipend_received,rating,would_recommend,date
RV_01251,I got to contribute to projects that actually launched — that felt amazing. The technical mentorship I received here is something I will carry for years. The technical mentorship I received here is something I will carry for years. I am hoping to return as a full-time employee after graduation.,positive,Operations,FinTech,Onsite,6 months,Senior,True,8.0,True,2022-09-01
RV_03174,This was the most demotivating professional experience of my life. I watched full-time employees leave early while I stayed to finish their work. Colleagues were dismissive and some were outright rude to interns. I sincerely hope the company restructures how it handles interns.,negative,Business Development,Media & Advertising,Onsite,2 months,Fresh Graduate,True,3.9,False,2022-02-14
RV_00049,"I never expected an internship to teach me this much in such a short time. The technical mentorship I received here is something I will carry for years. The structured goals each week helped me track my own progress clearly. Without doubt, the best professional decision I made this year.",positive,Software Engineering,EdTech,Hybrid,2 months,Sophomore,False,7.7,True,2024-09-02
RV_04305,"My manager treated me with respect and gave me real responsibilities. The team made sure I always understood the reason behind every task. The team made sure I always understood the reason behind every task. Without doubt, the best professional decision I made this year.",positive,UI/UX Design,Media & Advertising,Remote,6 months,Freshman,False,8.0,True,2025-01-03
RV_01725,"The learning curve was steep but the support was incredible. I built a portfolio piece I am genuinely proud to show employers. The team made sure I always understood the reason behind every task. I walked away with skills, confidence, and a strong professional network.",positive,Cybersecurity,Consulting Firm,Hybrid,1 month,Junior,False,8.8,True,2022-06-29
RV_02922,"I raised multiple concerns and was consistently dismissed or ignored. My final deliverable was never reviewed — it was just archived and ignored. Team meetings excluded interns entirely, leaving us in the dark. This was a wasted opportunity that I will not make again.",negative,Business Development,E-commerce,Hybrid,2 months,Freshman,False,1.2,False,2024-12-08
RV_04098,This was the most demotivating professional experience of my life. The stipend was insultingly low given the workload they expected. Every deadline I hit was moved without notice or appreciation. I sincerely hope the company restructures how it handles interns.,negative,Operations,Tech Startup,Hybrid,6 months,Sophomore,True,1.3,True,2023-08-21
RV_02190,"I left this program feeling more confused about my career than when I started. I was repeatedly given contradictory instructions from different supervisors. The work assigned had no relevance to my field or the skills I wanted to build. I left with no portfolio piece, no reference, and no useful skill.",negative,Operations,Consulting Firm,Remote,3 months,Junior,False,1.5,False,2024-06-05
RV_01754,"I left this program feeling more confused about my career than when I started. I had to ask for feedback four times before receiving any response. My final deliverable was never reviewed — it was just archived and ignored. I left with no portfolio piece, no reference, and no useful skill.",negative,Marketing,Tech Startup,Hybrid,6 months,Junior,False,1.8,False,2023-06-28
RV_04245,"The team was collaborative, transparent, and genuinely fun to work with. I was given ownership of a feature that shipped to real users. The projects were meaningful and directly tied to real business outcomes. This is the gold standard of what an internship should look like.",positive,Cybersecurity,Tech Startup,Hybrid,2 months,Freshman,True,8.0,True,2022-04-18
RV_00121,This was the most productive summer I have ever had. I built a portfolio piece I am genuinely proud to show employers. The structured goals each week helped me track my own progress clearly. This internship made my resume stronger and my mindset sharper.,positive,Business Development,Healthcare,Onsite,3 months,Junior,True,9.5,False,2023-06-17
RV_02994,The internship started poorly and unfortunately only got worse. My requests for career guidance were brushed off or postponed indefinitely. The onboarding process was nonexistent — I had to figure everything out alone. I would not recommend this program to anyone who values their time.,negative,Data Science,EdTech,Remote,1 month,Junior,True,1.6,False,2024-10-12
RV_00268,"My contributions were either ignored or credited to someone else. Team meetings excluded interns entirely, leaving us in the dark. Every deadline I hit was moved without notice or appreciation. Future interns deserve far better than what I went through.",negative,UI/UX Design,EdTech,Remote,6 months,Fresh Graduate,False,1.6,False,2023-05-12
RV_03836,"Despite my excitement going in, I left feeling undervalued and ignored. The internship had no defined goals, milestones, or learning outcomes. Team meetings excluded interns entirely, leaving us in the dark. The internship added nothing to my resume and everything to my stress levels.",negative,Product Management,Healthcare,Hybrid,3 months,Junior,False,3.6,False,2024-05-28
RV_03351,"Every mentor here is genuinely invested in your growth. My ideas were taken seriously in team meetings from the start. I was given ownership of a feature that shipped to real users. If I could do it again, I would without a single hesitation.",positive,Software Engineering,Healthcare,Onsite,6 months,Freshman,True,7.3,True,2024-04-12
